,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,elapsed_seconds,sf_elo_diff_538,match_prob_kls_EM
2818,2818,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:51:33,3,4,159,1,1,1,2,40,55,1,2,2,79,80,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,29.004,14.874,4,103,1,0,0,0,0,0,1,1,0,1,0,0,6693,84.885748,0.487469343
2819,2819,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:52:22,3,5,160,1,1,1,3,0,0,2,1,2,79,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.984,9.086,3,111,0,0,0,1,0,0,1,0,1,1,0,0,6742,84.885748,0.487469343
2820,2820,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:52:46,3,5,161,1,1,1,3,0,15,2,1,2,79,82,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.135,15.76,5,118,0,0,0,1,0,0,1,0,1,0,0,1,6766,84.885748,0.487469343
2821,2821,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:53:18,3,5,162,1,1,1,3,0,30,2,1,1,80,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.228,5.067,2,114,0,0,1,0,0,0,1,0,1,1,0,0,6798,84.885748,0.487469343
2822,2822,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:53:42,3,5,163,1,1,1,3,15,30,2,2,1,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843,11.74,2,83,0,1,0,0,0,0,1,0,1,1,0,0,6822,84.885748,0.487469343
2823,2823,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:54:15,3,5,164,1,1,1,3,30,30,2,2,1,82,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.417,62.893,16,95,0,0,0,1,0,0,1,0,1,0,1,0,6855,84.885748,0.487469343
2824,2824,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:55:23,3,5,165,1,1,1,3,40,30,2,2,1,83,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.276,14.599,4,98,1,0,0,0,0,0,1,0,1,1,0,0,6923,84.885748,0.487469343
2825,2825,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:57:21,3,6,166,1,1,2,3,0,0,1,2,2,83,83,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.918,1.963,0,112.3839176,0,1,0,0,0,1,0,0,0,1,0,0,7041,84.885748,0.487469343
2826,2826,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:57:52,3,6,167,1,1,2,3,0,15,1,1,2,83,84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.211,28.787,6,113,0,0,1,0,0,0,1,0,1,0,0,1,7072,84.885748,0.487469343
2827,2827,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:58:30,3,6,168,1,1,2,3,0,30,1,2,1,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.677,11.915,3,104,0,0,0,1,0,0,1,1,0,1,0,0,7110,84.885748,0.487469343
2828,2828,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:59:09,3,6,169,1,1,2,3,15,30,1,1,1,85,84,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,0.636,1,135,0,0,0,1,0,0,1,0,0,1,0,0,7149,84.885748,0.487469343
2829,2829,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,1:59:34,3,6,170,1,1,2,3,30,30,1,1,2,85,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.927,9.163,2,125,0,1,0,0,0,1,0,0,1,1,0,0,7174,84.885748,0.487469343
2830,2830,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:00:01,3,6,171,1,1,2,3,30,40,1,2,2,85,86,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.651,1.159,0,112.3839176,0,0,0,1,0,1,0,0,0,1,0,0,7201,84.885748,0.487469343
2831,2831,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:00:52,3,7,172,1,1,2,4,0,0,2,2,1,86,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.593,3.836,2,83,0,1,0,0,0,1,0,0,1,1,0,0,7252,84.885748,0.487469343
2832,2832,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:01:29,3,7,173,1,1,2,4,15,0,2,1,2,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46,3.995,1,104,0,0,0,0,1,0,1,0,1,1,0,0,7289,84.885748,0.487469343
2833,2833,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:01:47,3,7,174,1,1,2,4,15,15,2,1,1,87,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.974,40.025,10,113,0,0,0,1,0,0,1,0,1,1,0,0,7307,84.885748,0.487469343
2834,2834,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:02:27,3,7,175,1,1,2,4,30,15,2,1,2,87,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.818,14.636,3,116,0,0,0,1,0,0,1,1,0,1,0,0,7347,84.885748,0.487469343
2835,2835,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:02:52,3,7,176,1,1,2,4,30,30,2,1,2,87,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323,3.896,1,114,0,0,0,0,1,0,1,0,1,1,0,0,7372,84.885748,0.487469343
2836,2836,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:03:15,3,7,177,1,1,2,4,30,40,2,2,2,87,90,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.32,26.308,5,87,0,1,0,0,0,0,1,1,0,1,0,0,7395,84.885748,0.487469343
2837,2837,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:05:24,3,8,178,1,1,2,5,0,0,1,1,2,87,91,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.247,36.649,8,121,0,1,0,0,0,0,1,0,1,1,0,0,7524,84.885748,0.487469343
2838,2838,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:05:58,3,8,179,1,1,2,5,0,15,1,1,1,88,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.605,1,127,0,0,0,1,0,0,1,0,0,1,0,0,7558,84.885748,0.487469343
2839,2839,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:06:11,3,8,180,1,1,2,5,15,15,1,1,1,89,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,1.392,1,124,0,0,0,0,1,0,1,0,0,1,0,0,7571,84.885748,0.487469343
2840,2840,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:06:29,3,8,181,1,1,2,5,30,15,1,2,1,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.506,6.535,1,99,0,0,1,0,0,0,1,1,0,1,0,0,7589,84.885748,0.487469343
2841,2841,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:06:54,3,8,182,1,1,2,5,40,15,1,1,2,90,92,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.874,30.099,4,119,0,0,0,1,0,0,1,0,1,1,0,0,7614,84.885748,0.487469343
2842,2842,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:07:17,3,8,183,1,1,2,5,40,30,1,2,2,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.183,9.183,2,102,0,0,1,0,0,0,1,1,0,1,0,0,7637,84.885748,0.487469343
2843,2843,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:08:00,3,8,184,1,1,2,5,40,40,1,1,1,91,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.664,4.257,1,124,0,0,0,1,0,0,1,0,1,1,0,0,7680,84.885748,0.487469343
2844,2844,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:08:19,3,8,185,1,1,2,5,55,40,1,1,2,91,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.762,21.488,4,124,0,1,0,0,0,1,0,0,1,1,0,0,7699,84.885748,0.487469343
2845,2845,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:08:48,3,8,186,1,1,2,5,40,40,1,2,1,92,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.961,7.074,3,112,0,0,0,1,0,1,0,0,1,0,0,1,7728,84.885748,0.487469343
2846,2846,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:09:22,3,8,187,1,1,2,5,55,40,1,1,1,93,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.135,6.092,1,118,0,0,0,0,1,1,0,0,1,1,0,0,7762,84.885748,0.487469343
2847,2847,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:10:06,3,9,188,1,1,3,5,0,0,2,1,2,93,95,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43.162,31.815,7,110,0,0,0,1,0,0,1,0,1,0,1,0,7806,84.885748,0.487469343
2848,2848,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:10:39,3,9,189,1,1,3,5,0,15,2,1,1,94,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.473,22.565,6,117,0,1,0,0,0,0,1,1,0,1,0,0,7839,84.885748,0.487469343
2849,2849,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:11:10,3,9,190,1,1,3,5,15,15,2,2,1,95,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.492,8.051,2,93,1,0,0,0,0,0,1,0,1,1,0,0,7870,84.885748,0.487469343
2850,2850,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:11:48,3,9,191,1,1,3,5,30,15,2,1,1,96,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,71.527,46.555,12,95,0,0,1,0,0,0,1,0,1,1,0,0,7908,84.885748,0.487469343
2851,2851,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:12:35,3,9,192,1,1,3,5,40,15,2,2,1,97,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8.492,9.419,2,93,0,1,0,0,0,0,1,0,1,1,0,0,7955,84.885748,0.487469343
2852,2852,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:14:22,3,10,193,1,1,4,5,0,0,1,1,1,98,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.276,62.241,15,113,0,0,0,1,0,0,1,1,0,1,0,0,8062,84.885748,0.487469343
2853,2853,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:15:11,3,10,194,1,1,4,5,15,0,1,1,1,99,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.488,13.151,3,113,0,0,0,0,1,1,0,0,1,0,1,0,8111,84.885748,0.487469343
2854,2854,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:15:46,3,10,195,1,1,4,5,30,0,1,1,2,99,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.534,24.464,8,119,0,0,0,1,0,0,1,1,0,1,0,0,8146,84.885748,0.487469343
2855,2855,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:16:21,3,10,196,1,1,4,5,30,15,1,1,1,100,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.344,6.911,1,117,0,0,0,0,1,0,1,1,0,1,0,0,8181,84.885748,0.487469343
2856,2856,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:17:00,3,10,197,1,1,4,5,40,15,1,1,1,101,96,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,72.76,59.272,17,121,0,0,0,1,0,1,0,1,0,1,0,0,8220,84.885748,0.487469343
2857,2857,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:17:59,3,11,198,1,1,5,5,0,0,2,2,1,102,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.612,21.914,6,81,0,0,0,0,1,0,1,1,0,1,0,0,8279,84.885748,0.487469343
2858,2858,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:18:41,3,11,199,1,1,5,5,15,0,2,1,1,103,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.044,43.799,10,115,0,0,0,1,0,0,1,0,1,0,1,0,8321,84.885748,0.487469343
2859,2859,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:19:28,3,11,200,1,1,5,5,30,0,2,2,1,104,96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.229,7.802,0,112.3839176,0,0,0,1,0,1,0,1,0,1,0,0,8368,84.885748,0.487469343
2860,2860,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:20:08,3,11,201,1,1,5,5,40,0,2,1,1,105,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.429,37.666,6,107,0,0,1,0,0,0,1,1,0,1,0,0,8408,84.885748,0.487469343
2861,2861,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:21:54,3,12,202,1,1,6,5,0,0,1,1,2,105,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.394,22.114,6,119,0,0,0,1,0,0,1,1,0,1,0,0,8514,84.885748,0.487469343
2862,2862,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:22:27,3,12,203,1,1,6,5,0,15,1,1,1,106,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.908,46.29,11,133,0,1,0,0,0,1,0,0,1,1,0,0,8547,84.885748,0.487469343
2863,2863,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:23:10,3,12,204,1,1,6,5,15,15,1,1,1,107,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.723,7.455,1,110,0,0,0,0,1,1,0,0,1,1,0,0,8590,84.885748,0.487469343
2864,2864,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:23:39,3,12,205,1,1,6,5,30,15,1,1,2,107,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.888,45.847,10,116,0,0,0,0,1,1,0,1,0,0,1,0,8619,84.885748,0.487469343
2865,2865,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:24:26,3,12,206,1,1,6,5,30,30,1,1,1,108,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.439,6.665,1,100,0,0,0,0,1,1,0,0,1,1,0,0,8666,84.885748,0.487469343
2866,2866,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:24:54,3,12,207,1,1,6,5,40,30,1,1,1,109,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.057,14.822,3,116,0,1,0,0,0,1,0,0,1,1,0,0,8694,84.885748,0.487469343
2867,2867,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:27:12,4,1,208,2,1,0,0,0,0,2,2,1,110,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.692,21.452,6,89,1,0,0,0,0,0,1,0,1,0,1,0,8832,84.885748,0.487469343
2868,2868,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:27:47,4,1,209,2,1,0,0,15,0,2,1,1,111,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.314,7.808,2,103,0,0,1,0,0,0,1,0,1,1,0,0,8867,84.885748,0.487469343
2869,2869,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:28:11,4,1,210,2,1,0,0,30,0,2,2,1,112,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.114,15.264,4,91,0,0,0,1,0,0,1,0,1,1,0,0,8891,84.885748,0.487469343
2870,2870,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:28:45,4,1,211,2,1,0,0,40,0,2,1,2,112,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.973,9.881,3,116,0,0,0,1,0,0,1,1,0,0,0,1,8925,84.885748,0.487469343
2871,2871,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:29:11,4,1,212,2,1,0,0,40,15,2,2,2,112,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48.697,44.095,13,92,1,0,0,0,0,0,1,1,0,1,0,0,8951,84.885748,0.487469343
2872,2872,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:30:10,4,1,213,2,1,0,0,40,30,2,2,2,112,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31.526,26.323,7,94,0,1,0,0,0,1,0,0,1,1,0,0,9010,84.885748,0.487469343
2873,2873,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:30:59,4,1,214,2,1,0,0,40,40,2,1,2,112,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.314,15.654,3,106,0,0,0,1,0,1,0,0,1,1,0,0,9059,84.885748,0.487469343
2874,2874,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:31:26,4,1,215,2,1,0,0,40,55,2,1,2,112,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.003,4.223,1,101,0,0,0,0,1,1,0,1,0,1,0,0,9086,84.885748,0.487469343
2875,2875,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:32:24,4,2,216,2,1,0,1,0,0,1,1,1,113,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.335,21.983,5,111,0,0,1,0,0,1,0,0,1,1,0,0,9144,84.885748,0.487469343
2876,2876,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:32:51,4,2,217,2,1,0,1,15,0,1,1,1,114,103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.317,12.852,3,118,0,0,1,0,0,0,1,0,1,1,0,0,9171,84.885748,0.487469343
2877,2877,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:33:15,4,2,218,2,1,0,1,30,0,1,2,1,115,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0.935,1,104,0,0,0,1,0,1,0,0,0,1,0,0,9195,84.885748,0.487469343
2878,2878,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:33:44,4,2,219,2,1,0,1,40,0,1,2,2,115,104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.605,5.584,0,112.3839176,0,0,0,1,0,1,0,1,0,1,0,0,9224,84.885748,0.487469343
2879,2879,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:34:15,4,2,220,2,1,0,1,40,15,1,1,1,116,104,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.798,2.278,1,99,0,0,0,0,1,1,0,0,0,1,0,0,9255,84.885748,0.487469343
2880,2880,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:34:55,4,3,221,2,1,1,1,0,0,2,2,1,117,104,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.253,25.049,6,96,0,1,0,0,0,0,1,1,0,0,0,1,9295,84.885748,0.487469343
2881,2881,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:35:37,4,3,222,2,1,1,1,15,0,2,1,1,118,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.597,8.877,2,116,0,0,0,1,0,1,0,1,0,1,0,0,9337,84.885748,0.487469343
2882,2882,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:36:02,4,3,223,2,1,1,1,30,0,2,2,2,118,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.393,31.43,9,92,1,0,0,0,0,0,1,1,0,0,1,0,9362,84.885748,0.487469343
2883,2883,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:36:52,4,3,224,2,1,1,1,30,15,2,2,2,118,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.554,6.091,1,83,0,0,0,1,0,0,1,1,0,1,0,0,9412,84.885748,0.487469343
2884,2884,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:37:25,4,3,225,2,1,1,1,30,30,2,2,2,118,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.558,28.415,9,93,0,0,0,1,0,0,1,0,1,1,0,0,9445,84.885748,0.487469343
2885,2885,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:38:07,4,3,226,2,1,1,1,30,40,2,1,2,118,108,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.783,20,5,99,0,0,1,0,0,0,1,0,1,1,0,0,9487,84.885748,0.487469343
2886,2886,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:40:05,4,4,227,2,1,1,2,0,0,1,2,1,119,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.375,12.692,3,91,1,0,0,0,0,0,1,0,1,0,0,1,9605,84.885748,0.487469343
2887,2887,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:40:39,4,4,228,2,1,1,2,15,0,1,2,1,120,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.693,15.809,7,105,0,0,1,0,0,0,1,1,0,0,0,1,9639,84.885748,0.487469343
2888,2888,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:41:19,4,4,229,2,1,1,2,30,0,1,2,1,121,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.796,10.369,3,100,0,0,1,0,0,0,1,0,1,0,1,0,9679,84.885748,0.487469343
2889,2889,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:41:58,4,4,230,2,1,1,2,40,0,1,2,2,121,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.066,26.811,6,103,0,0,1,0,0,0,1,0,1,1,0,0,9718,84.885748,0.487469343
2890,2890,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:42:35,4,4,231,2,1,1,2,40,15,1,1,1,122,109,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0.95,1,121,0,0,0,1,0,0,1,0,0,1,0,0,9755,84.885748,0.487469343
2891,2891,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:43:27,4,5,232,2,1,2,2,0,0,2,2,1,123,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.437,2.873,0,112.3839176,0,1,0,0,0,1,0,0,0,1,0,0,9807,84.885748,0.487469343
2892,2892,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:43:53,4,5,233,2,1,2,2,15,0,2,2,2,123,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.019,22.233,7,94,0,1,0,0,0,0,1,0,1,1,0,0,9833,84.885748,0.487469343
2893,2893,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:44:29,4,5,234,2,1,2,2,15,15,2,2,2,123,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.753,27.985,7,75,0,0,1,0,0,0,1,1,0,1,0,0,9869,84.885748,0.487469343
2894,2894,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:45:11,4,5,235,2,1,2,2,15,30,2,1,2,123,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.516,8.634,3,98,0,0,1,0,0,0,1,0,1,0,0,1,9911,84.885748,0.487469343
2895,2895,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:45:33,4,5,236,2,1,2,2,15,40,2,1,2,123,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.135,5.856,1,112,0,0,0,1,0,0,1,0,1,1,0,0,9933,84.885748,0.487469343
2896,2896,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:47:10,4,6,237,2,1,2,3,0,0,1,1,1,124,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.023,35.281,5,116,0,0,1,0,0,1,0,1,0,1,0,0,10030,84.885748,0.487469343
2897,2897,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:47:32,4,6,238,2,1,2,3,15,0,1,2,2,124,114,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.347,1.519,0,112.3839176,0,1,0,0,0,1,0,0,0,1,0,0,10052,84.885748,0.487469343
2898,2898,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:48:04,4,6,239,2,1,2,3,15,15,1,2,2,124,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.558,54.799,8,94,1,0,0,0,0,0,1,1,0,1,0,0,10084,84.885748,0.487469343
2899,2899,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:48:50,4,6,240,2,1,2,3,15,30,1,1,2,124,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.482,11.9,2,119,0,0,1,0,0,0,1,0,1,1,0,0,10130,84.885748,0.487469343
2900,2900,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:49:17,4,6,241,2,1,2,3,15,40,1,1,1,125,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.409,1.303,1,113,0,0,0,0,1,1,0,0,0,1,0,0,10157,84.885748,0.487469343
2901,2901,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:49:41,4,6,242,2,1,2,3,30,40,1,2,1,126,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.271,4.573,1,91,0,0,1,0,0,0,1,0,1,1,0,0,10181,84.885748,0.487469343
2902,2902,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,2:50:16,4,6,243,2,1,2,3,40,40,1,2,2,126,117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.546,29.205,4,101,0,0,0,1,0,0,1,1,0,1,0,0,10216,84.885748,0.487469343
